Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
8143065546,AA66788,CT,PAS,11/15/2016,46,4DSD,VOLKS,T,72620,71120,52220,88880088,49,49,49,349900,T202,O,1116A,,BX,F,1713,Wallace Ave,,0,408,f1,,,,,GREY,,0,,0,C 22,46A-Double Parking (Non-COM),,,
4627292107,HGR2918,NY,PAS,11/23/2016,36,SUBN,FORD,V,0,0,0,0,,0,0,0,,,0911A,,BX,,,NB GOULDN AV. BDFD P,K BV W - 1320' N/OF,0,1180,B,T,,,,BK,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8484862902,AM724V,NJ,PAS,02/22/2017,46,DELV,FRUEH,T,11010,34630,34650,88880088,14,14,14,346409,T106,A,0708A,,NY,F,600,10th Ave,,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,G,46B-Double Parking (Com-100Ft),,,
5092392319,FZA1424,NY,PAS,07-04-2016,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0252P,,BK,,,OCEAN PKWY (S/B) @ A,VE W,0,1111,D,T,,,,GY,,2009,,0,,FAILURE TO STOP AT RED LIGHT,,,
8485965220,81026MD,NY,COM,03/27/2017,69,VAN,FORD,T,18010,25390,27790,20170430,18,18,18,358658,T106,F,0734A,,NY,O,38,E 51st St,,0,408,h1,,YYYYY,0700A,0600P,WH,,2013,,0,130,69-Failure to Disp Muni Recpt,,,
8107012264,20764AD,NY,COM,07/13/2016,14,VAN,GMC,T,34230,10410,10510,20171231,13,13,13,345238,T102,C,0925A,,NY,F,18,W 23rd St,,0,408,c,,Y,0700A,1000A,GREY,,1992,,0,16 6,14-No Standing,,,
8083533610,2XF278,OK,PAS,08-05-2016,21,DELV,INTER,T,24890,19190,19210,20160088,23,23,23,347593,T103,B,0849A,,NY,F,1791,Lexington Ave,,0,408,d1,,Y  Y,0830A,1000A,WHITE,,0,,0,C 77,21-No Parking (street clean),,,
7637112974,HJX9314,NY,PAS,02/20/2017,38,4DSD,ME/BE,T,53980,44430,50050,20180824,70,70,70,361382,T302,C,1047A,,K,F,150,Kenilworth Pl,,0,408,h1,,Y,0900A,0700P,BK,,2008,,0,18,38-Failure to Display Muni Rec,,,
8551205900,HEW6988,NY,PAS,05-12-2017,19,SUBN,JEEP,T,5280,0,0,20180323,78,78,78,354029,T302,J,0159P,,K,I,E,3rd Ave,22ft N/of 3rd St,0,408,c3,,YYYYYYY,,,BL,,1992,,0,C1,19-No Stand (bus stop),,,
4626480688,AUB4915,NY,PAS,11-07-2016,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,0926A,,BK,,,NB OCEAN PKWY @ SHOR,E PKWY,0,1180,B,T,,,,BL,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8521326798,HGC4756,NY,PAS,05/27/2017,38,SUBN,ROVER,T,0,40404,40404,20171105,28,28,28,363498,T103,GG,0340P,,NY,F,2090,Adam Clayton Powell,,0,408,h1,,Y,0900A,0700P,BK,,2016,,0,1,38-Failure to Display Muni Rec,,,
1404646371,HJR5846,NY,PAS,03/28/2017,46,SUBN,FORD,P,53890,26990,27040,20180925,105,105,405,915643,405,0,1152A,,Q,F,223-13,LINDEN BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
8548203262,EXZ2238,NY,PAS,04/28/2017,38,SUBN,GMC,T,35380,14380,54050,20170828,62,62,62,363964,T302,R,0524P,,K,O,1682,E 13th St,,0,408,h1,,Y,0900A,0700P,WH,,2005,,0,3,38-Failure to Display Muni Rec,,,
5094346611,809TNK,CT,PAS,11/23/2016,7,4D,HONDA,V,0,0,0,0,,0,0,0,,,0303P,,MN,,,12TH AVE (N/B) @ W 5,7TH ST,0,1111,D,T,,,,WHI,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
8239545245,HJW3213,NY,PAS,12/22/2016,71,4DSD,HONDA,T,26990,23050,23170,20180912,105,105,105,353083,T402,L,0758A,,Q,O,147-44,223rd St,,0,408,j6,,YYYYYYY,,,DKP,,1998,,0,Q 42,71A-Insp Sticker Expired (NYS),,,
1410795627,GGL9556,NY,PAS,08/30/2016,21,SUBN,TOYOT,S,73570,18630,54830,20170424,90,90,0,527661,KN01,0,1159A,,K,F,174,RODNEY ST,,0,408,D1,,BYBBYBB,1130A,0100P,BLACK,0,2016,-,0,,,,,
8065553473,95022ME,NY,COM,09/15/2016,40,VAN,DODGE,T,18650,24890,10210,20170331,19,19,19,356258,T103,F,0922A,,NY,O,162,E 83rd St,,0,408,e2,,YYYYYYY,,,BK,,2015,,0,59 7,40-Fire Hydrant,,,
8210524070,GWV5678,NY,PAS,09/28/2016,37,4DSD,BMW,T,12040,0,0,20170301,109,109,109,363496,T401,G,0136P,0127P,Q,I,W,58th Ave,10ft N/of Main St,0,408,h1,,Y,0900A,0700P,WH,,2016,451-3026,0,06-P,37-Expired Muni Meter,,,
8535308337,GWL9419,NY,PAS,04/23/2017,70,4DSD,LINCO,T,56630,73470,89970,20170210,73,73,73,354093,T301,O,0822A,,K,O,296,Livonia Ave,,0,408,j3,,YYYYYYY,,,GY,,2003,,0,C,70A-Reg. Sticker Expired (NYS),,,
8535976863,VRS8520,VA,PAS,06/23/2017,51,SUBN,FORD,T,45230,0,0,20171088,90,90,90,364015,T301,O,0559P,,K,I,W,Borinquen Pl,60ft N/of S 3rd St,0,408,e3,,YYYYYYY,,,RED,,0,,0,CC2,51-Sidewalk,,,
4627696450,GJZ4773,NY,PAS,12-02-2016,36,SUBN,AUDI,V,0,0,0,0,,0,0,0,,,0859A,,BK,,,SB BOERUM PL @ SCHER,MERHORN ST,0,1180,B,T,,,,WH,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8230025733,HCS3158,NY,PAS,09/29/2016,37,SUBN,VOLKS,T,68090,12840,12990,20171126,112,112,112,355676,T402,R,0324P,0314P,Q,F,62-73,Woodhaven Blvd,,0,408,h1,,Y,0900A,0700P,WH,,2016,449-3116,0,M 42,37-Expired Muni Meter,,,
8520511570,5G45A,NY,OMT,04/25/2017,31,TAXI,TOYOT,T,10010,18370,18390,20180228,19,19,19,363054,T103,D,1259P,,NY,F,1292,1st Ave,,0,408,l3,,YYYYY,1000A,0200P,YW,,2012,,0,5,31-No Stand (Com. Mtr. Zone),,,
1416709587,49757JG,NY,COM,11/30/2016,46,DELV,GMC,P,15010,15510,26440,0,7,7,7,927636,7,0,1036A,,NY,F,340,CHERRY ST,,0,408,F1,,BBBBBBB,ALL,ALL,BROWN,0,1990,-,0,,,,,
8444544553,2WE736,OK,PAS,12/27/2016,84,REFG,INTER,T,12110,17070,17090,88880088,9,9,9,358579,T105,M,1001A,,NY,F,66,Avenue A,,0,408,k7,,,,,WHITE,,0,,0,N 99,84-Platform lifts in low posit,,,
1418999556,GGV3049,NY,PAS,05/27/2017,50,SUBN,TOYOT,P,13990,19540,0,20190521,112,112,112,933678,112,0,0805A,,Q,,,67 AVE,102ST,0,408,D3,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
4632740410,HFY6823,NY,PAS,04/19/2017,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1141A,,BK,,,SB KINGS HWY @ E 95T,H ST,0,1180,B,T,,,,GY,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8519853638,39009JV,NY,COM,03-10-2017,37,VAN,CHEVR,T,25390,18690,18710,20180131,19,19,19,353069,T103,P,0214P,0140A,NY,F,1161,Madison Ave,,20170310,408,h1,,Y,0800A,0700P,GY,,2004,127-3005,0,9,37-Expired Muni Meter,,,
4007021090,GVM6196,NY,OMS,02/28/2017,5,4DSD,KIA,V,0,0,0,0,,0,0,0,,,0223P,,BK,,,SB NOSTRAND AVE @ GL,ENWOOD RD,0,1111,C,T,,,,BK,,2014,,0,,BUS LANE VIOLATION,,,
8533867700,HNJ4605,NY,PAS,04/30/2017,20,SUBN,CHEVR,T,39050,18950,18950,20190222,75,75,75,358147,T301,L,0734A,,K,O,145,Elmira Loop,,0,408,d,,YYYYYYY,,,PR,,1999,,0,Q,20A-No Parking (Non-COM),,,
8552033227,24489MH,NY,COM,06/26/2017,14,DELV,INTER,T,34630,0,0,20170630,14,14,14,363141,T106,M,0700A,,NY,I,S,W 43rd St,50ft W/of 7th Ave,0,408,c,,YYYYYYY,,,WH,,1993,,0,99,14-No Standing,,,
8119513174,HJK8104,NY,PAS,10/19/2016,9,SUBN,ME/BE,T,17730,10210,0,20180726,13,13,13,363935,T102,L,0554P,,NY,X,,E 37th St,3rd Ave,0,408,e1,,,,,GY,,2017,,0,99 6,09-Blocking the Box,,,
7591676260,VCC9464,VA,PAS,12/17/2016,20,4DSD,HONDA,T,34670,10910,11010,20160088,18,18,18,338619,T108,B,1124A,,NY,F,429,W 45th St,,0,408,d,,Y,0800A,0600P,BLUE,,0,,0,07 8,20A-No Parking (Non-COM),,,
8478008240,4G78E,NY,OMT,01/31/2017,23,TAXI,NISSA,T,24890,17870,17890,20170228,17,17,17,364006,T102,H,0751A,,NY,O,450,Lexington Ave,,0,408,d2,,YYYYYYY,,,YW,,2014,,0,4,23-No Parking (taxi stand),,,
4624749911,ECG5207,NY,PAS,10-07-2016,36,4DSD,ME/BE,V,0,40404,40404,0,,0,0,0,,,0931A,,BK,,,NB KINGS HWY @ AVE N,,0,1180,B,T,,,,GY,,2014,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5092387804,GVV4023,NY,PAS,07-04-2016,7,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,0801A,,QN,,,QUEENS BLVD (W/B) @,JACOBUS ST,0,1111,D,T,,,,BK,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
8573302689,HGV7361,NY,PAS,06/26/2017,71,SUBN,LEXUS,T,16940,35990,48235,20180525,102,102,102,365941,T402,H,0108P,,Q,F,120-39,83rd Ave,,0,408,j6,,YYYYYYY,,,WH,,2015,,0,21,71A-Insp Sticker Expired (NYS),,,
8490105169,T691728C,NY,OMT,12/20/2016,20,4DSD,TOYOT,T,34980,13930,6880,20170131,70,70,70,363919,T302,O,0101P,,K,O,800,E 4th St,,0,408,d,,YYYYY,0800A,0600P,BK,,2015,,0,40 3,20A-No Parking (Non-COM),,,
4633294933,AJB68,NY,ORG,05-01-2017,36,4DSD,FORD,V,0,0,0,0,,0,0,0,,,0202P,,QN,,,EB NORTHERN BLVD @ 1,08TH ST,0,1180,B,T,,,,LTGY,,2013,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8504960742,84251ME,NY,COM,02/14/2017,16,VAN,FORD,T,14710,23190,21790,20180531,1,1,1,357360,T105,E,0157P,0120P,NY,F,150,Chambers St,,0,408,k2,,YYYYY,0700A,0400P,WH,,2013,,0,48,16-No Std (Com Veh) Com Plate,,,
1413438260,13045PC,NY,APP,12-07-2016,79,BUS,PREVO,P,0,40404,40404,20170228,,0,401,936459,401,0,0512P,0505P,NY,O,11,W 42ND STREET,,20161207,408,C3,,BBBBBBB,ALL,ALL,GREEN,0,2010,-,0,,,,,
8526268296,CTG1961,NY,PAS,05/19/2017,20,4DSD,AUDI,T,70720,29220,27420,20180304,52,52,52,363511,T201,I,0440P,,BX,F,2510,Valentine Ave,,0,408,d,,YYYYY,0830A,0700P,GY,,2002,,0,36,20A-No Parking (Non-COM),,,
8479720517,70745MD,NY,COM,05-11-2017,69,VAN,FORD,T,0,0,0,20170930,18,18,18,354159,T106,M,1205P,,NY,I,N,W 58th St,30ft E/of 7th Ave,0,408,h1,,Y,0700A,0700P,WH,,2013,,0,42,69-Failure to Disp Muni Recpt,,,
8492072611,HGK7410,NY,PAS,04-04-2017,38,4DSD,TOYOT,T,29830,5480,57630,20180519,78,78,78,363036,T302,K,1132A,,K,F,480,Court St,,0,408,h1,,Y,0830A,0700P,WHITE,,2009,,0,55,38-Failure to Display Muni Rec,,,
7639134985,12695BA,NY,OMR,02/23/2017,20,BUS,FORD,T,60810,62890,23790,20170228,105,105,105,356322,T402,Y,0423P,,Q,F,156-09,Rockaway Blvd,,0,408,d,,YYYYYYY,0400P,0700P,WH,,2002,,0,R,20A-No Parking (Non-COM),,,
7221552320,DVT8539,NY,PAS,07-06-2016,20,4DSD,ME/BE,T,26230,35530,35580,20161109,70,70,70,341963,T302,E,1140A,,K,F,1621,Church Ave,,0,408,d,,YYYYY,0700A,1200A,WH,,2013,,0,12 3,20A-No Parking (Non-COM),,,
1416768518,2028691,99,COM,09/24/2016,46,DELV,FRUEH,P,34690,13610,10810,0,18,18,161,946936,161,0,0405P,,NY,F,226,W 46 ST,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
8490984992,HERRERA7,NY,SRF,03-04-2017,70,4DSD,HONDA,T,81030,54100,52130,20170227,83,83,83,361102,T301,S,0411P,,K,F,269,Stanhope St,,0,408,j3,,YYYYYYY,,,WH,,2012,,0,11,70A-Reg. Sticker Expired (NYS),,,
7008731220,ENV7557,NY,PAS,08-09-2016,71,4DSD,MITSU,T,52490,24040,24090,20170217,109,109,109,363971,T401,B,1143A,,Q,F,160-07,Laburnum Ave,,0,408,j6,,YYYYYYY,,,WHITE,,0,,0,04 4,71A-Insp Sticker Expired (NYS),,,
8245076326,GKF2815,NY,PAS,10-11-2016,16,SUBN,JEEP,T,29390,15350,44890,20170917,1,1,1,351250,T105,D,0454P,,NY,O,88,Reade St,,0,408,k2,,YYYYY,0800A,0600P,GREY,,0,,0,43,16A-No Std (Com Veh) Non-COM,,,
8510652739,HJR5614,NY,PAS,02/21/2017,38,4DSD,INFIN,T,51090,18240,18390,20170903,102,102,102,357098,T402,A,0940A,,Q,F,90-15,Jamaica Ave,,0,408,h1,,Y,0800A,0700P,GY,,2015,,0,33,38-Failure to Display Muni Rec,,,
8188091182,HCC5532,NY,PAS,10/19/2016,14,4DSD,VOLKS,T,35730,0,0,20180112,70,70,70,357726,T302,H,0229P,,K,I,E,E 21st St,30ft N/of Caton Ave,0,408,c,,YYYYYYY,,,GY,,2014,,0,10 3,14-No Standing,,,
8188084992,EYNR90,FL,PAS,10-02-2016,14,SUBN,JEEP,T,90230,0,0,20160088,70,70,70,357726,T302,H,1151A,,K,I,W,Webster Ave,30ft S/of 18th Ave,0,408,c,,YYYYYYY,,,BLACK,,0,,0,40 3,14-No Standing,,,
4625268424,EBG6885,NY,PAS,10/18/2016,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,0805A,,QN,,,EB QUEENS BLVD @ 55T,H ST,0,1180,B,T,,,,BK,,2007,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7491928353,17783PC,NY,IRP,07-12-2016,84,TK,FRUEH,T,10910,34070,34090,20170331,10,10,10,361286,T102,A,0655A,,NY,F,76,9th Ave,,0,408,k7,,,,,WH,,2012,,0,G 17,84-Platform lifts in low posit,,,
1421936586,0097AQD,DP,PAS,05-06-2017,64,SUBN,ME/BE,P,0,40404,40404,0,17,17,401,927487,401,0,0200P,,NY,,301,E 48,,0,408,C8,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
8121536716,GKD8764,NY,PAS,04-12-2017,38,SUBN,LEXUS,T,15790,0,0,20171120,104,104,104,356226,T402,G,0152P,,Q,I,E,75th St,30ft S/of Metropolit,0,408,h1,,Y,0800A,0700P,WH,,2017,,0,23,38-Failure to Display Muni Rec,,,
7686786365,JYX9797,PA,PAS,10/13/2016,9,VAN,CHEVR,T,29220,68420,0,20161288,46,46,46,355086,T202,S,0156P,,BX,X,,E Fordham Rd,Tiebout Ave,0,408,e1,,,,,BLACK,,0,,0,22 2,09-Blocking the Box,,,
7058701600,GLC4541,NY,PAS,07/15/2016,20,2DSD,HONDA,T,34670,10910,11010,20171011,18,18,18,355080,T102,A,0806A,,NY,F,424,W 45th St,,0,408,d,,Y,0800A,0700P,WH,,2014,,0,99 6,20A-No Parking (Non-COM),,,
5092730043,DCN7627,NY,PAS,07/26/2016,7,SUBN,LINCO,V,0,0,0,0,,0,0,0,,,0235P,,BK,,,EASTERN PKWY (E/B) @,UTICA AVE,0,1111,D,T,,,,GY,,0,,0,,FAILURE TO STOP AT RED LIGHT,,,
8236548284,GHL9060,NY,PAS,12-03-2016,21,SUBN,NISSA,T,59990,16840,16940,20170811,102,102,102,355250,T402,A,0936A,,Q,F,125-26,Queens Blvd,,0,408,d1,,Y,0930A,1000A,BL,,2008,,0,11 4,21-No Parking (street clean),,,
7310312247,FXK4588,NY,PAS,02-03-2017,21,SUBN,CHRYS,T,14130,35180,35230,20180415,70,70,70,362175,T302,F,1140A,,K,F,924,Avenue K,,0,408,d1,,Y,1130A,0100P,GY,,2015,,0,14,21-No Parking (street clean),,,
5096118101,QO293,RI,PAS,04/22/2017,7,,CHEVR,V,0,0,0,0,,0,0,0,,,0936A,,QN,,,ASTORIA BLVD S (E/B),@ 77TH ST,0,1111,D,T,,,,MAROO,,2017,,0,,FAILURE TO STOP AT RED LIGHT,,,
8145538210,FZJ3045,NY,PAS,09-12-2016,70,SUBN,BMW,T,52220,32720,70520,20160806,49,49,49,363946,T202,F,0242P,,BX,F,642,Morris Park Ave,,0,408,j3,,YYYYYYY,,,GY,,2008,,0,08 2,70A-Reg. Sticker Expired (NYS),,,
5095135942,HCV7388,NY,PAS,01/26/2017,7,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,1218P,,BK,,,CONEY ISLAND AVE (S/,B) @ DORCHESTER RD,0,1111,D,T,,,,BL,,2016,,0,,FAILURE TO STOP AT RED LIGHT,,,
7146750073,GWU4580,NY,PAS,11/18/2016,21,SUBN,MAZDA,T,23290,9540,29290,20170408,109,109,109,331832,T401,M,1112A,,Q,F,41-31,150th St,,0,408,d1,,Y,1100A,1230A,GY,,2016,,0,X 41,21-No Parking (street clean),,,
8525228606,ELM7168,NY,PAS,06/15/2017,21,SUBN,FORD,T,56520,75050,75080,20190520,50,50,50,355594,T201,S,0808A,,BX,O,3512,Oxford Ave,,0,408,d1,,Y,0800A,0830A,GY,,2009,,0,50,21-No Parking (street clean),,,
5092410504,HAL6018,NY,PAS,07-05-2016,7,SUBN,BMW,V,0,0,0,0,,0,0,0,,,0709P,,QN,,,EB QUEENS BLVD @ GRA,ND AVE / BROADWAY,0,1111,D,T,,,,GY,,2004,,0,,FAILURE TO STOP AT RED LIGHT,,,
8525220401,GXL5806,NY,PAS,05/16/2017,70,2DSD,VOLKS,T,49190,37750,25705,20170505,50,50,50,355594,T201,S,0917A,,BX,O,15,Marble Hill Ave,,0,408,j3,,YYYYYYY,,,BK,,2013,,0,50,70A-Reg. Sticker Expired (NYS),,,
4634921741,EUT4270,NY,PAS,06-09-2017,36,4DSD,TOYOT,V,0,0,0,0,,0,0,0,,,1040A,,QN,,,EB ROCKAWAY BLVD @ 1,00TH ST,0,1180,B,T,,,,GY,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8529266584,EDR8221,NC,PAS,05-02-2017,38,4DSD,BUICK,T,52120,29220,27360,20170988,46,46,46,364891,T201,B,1158A,,BX,O,2471,Morris Ave,,0,408,h1,,Y,0830A,0700P,BLACK,,0,,0,17,38-Failure to Display Muni Rec,,,
8553056650,DBB6574,NY,PAS,05/23/2017,38,SUBN,DODGE,T,10540,57490,37290,20181218,114,114,114,363977,T401,C,1217P,,Q,O,31-82,47th St,,0,408,h1,,Y,0830A,0700P,BL,,2005,,0,27,38-Failure to Display Muni Rec,,,
8477961566,16242TC,NY,TRC,02/23/2017,19,TRAC,PETER,T,10410,34270,17510,20170430,14,14,14,361376,T102,H,1041A,,NY,F,210,5th Ave,,0,408,c3,,YYYYYYY,,,BL,,2014,,0,6,19-No Stand (bus stop),,,
8039687615,35971MJ,NY,COM,08-09-2016,69,VAN,WORK,T,34510,0,0,20180630,14,14,14,363052,T106,GP,0554P,,NY,I,S,W 37th St,5ft E/of 7th Ave,0,408,h1,,YYYYY,0600A,0700P,YW,,2005,,0,115,69-Failure to Disp Muni Recpt,,,
4630517169,T74GXU,NJ,PAS,02-08-2017,36,4 DR,MAZDA,V,0,0,0,0,,0,0,0,,,1253P,,QN,,,NB FRANCIS LEWIS BLV,D @ 93RD AVE,0,1180,B,T,,,,BK,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8528960249,RELMADRD,NY,SRF,04/24/2017,70,SUBN,JEEP,T,76950,20890,32465,20170420,45,45,45,364833,T201,L,0109P,,BX,F,134,Westchester Ave,,0,408,j3,,YYYYYYY,,,BLACK,,2015,,0,7,70A-Reg. Sticker Expired (NYS),,,
4635472747,Y41HEZ,NJ,PAS,06/23/2017,36,VAN,DODGE,V,0,0,0,0,,0,0,0,,,0853A,,BK,,,EB LINDEN BLVD @ HEM,LOCK ST,0,1180,B,T,,,,WT,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8486502962,C25427G,WA,PAS,02/23/2017,14,VAN,ME/BE,T,10810,34510,34530,20170488,14,14,14,349537,T106,X,1203P,,NY,F,550,8th Ave,,0,408,c,,YYYYYYY,,,BLUE,,0,,0,7,14-No Standing,,,
4632730737,HPT8944,NY,PAS,04/19/2017,36,VAN,FORD,V,0,0,0,0,,0,0,0,,,1109A,,BX,,,NB WEBSTER AV E179 S,T - E188 ST,0,1180,B,T,,,,WH,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7788388889,69317MH,NY,COM,08/15/2016,14,VAN,INTER,T,61090,54580,58717,20170131,109,109,109,363985,T401,P,1012A,,Q,F,136-01,Roosevelt Ave,,0,408,c,,YYYYYYY,,,WHITE,,2016,,0,01 4,14-No Standing,,,
8513417919,HKZ1335,NY,PAS,05-08-2017,37,SUBN,HONDA,T,0,0,0,20181120,19,19,19,361091,T103,CC,0335P,0328P,NY,O,958,Madison Ave,,0,408,h1,,Y,0900A,0700P,GY,,2005,118-3043,0,10,37-Expired Muni Meter,,,
8507700639,HCR2305,NY,PAS,01/14/2017,71,SUBN,AUDI,T,14810,33390,11115,20171030,6,6,6,358599,T101,G,0945A,,NY,F,163,Charles St,,0,408,j6,,YYYYYYY,,,BK,,2016,,0,2,71A-Insp Sticker Expired (NYS),,,
1414894557,T621081C,NY,OMT,10-04-2016,19,SDN,TOYOT,P,61890,46490,58390,20170430,104,104,104,945140,104,0,0730P,,Q,F,682,SENECA AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,2014,-,0,,,,,
8518458316,95302MD,NY,COM,04-11-2017,46,VAN,FRUEH,T,16910,29190,30490,88880088,34,34,34,364004,T103,Q,0220P,,NY,O,136,Dyckman St,,0,408,F1,,YYYYYYY,,,BROWN,,2014,,0,15,46B-Double Parking (Com-100Ft),,,
8482055914,14399JN,NY,COM,01/28/2017,38,DELV,FRUEH,T,34890,39,10610,20180831,18,18,18,359575,T106,I,0323P,,NY,O,162,W 56th St,,0,408,h1,,Y,0800A,1200A,WH,,1997,,0,4,38-Failure to Display Muni Rec,,,
8523111827,HKZ3756,NY,PAS,04/25/2017,24,SUBN,JEEP,T,62720,0,0,20190325,46,46,46,354050,T201,O,0709A,,BX,I,E,Ryer Ave,3ft S/of E 183rd St,0,408,d5,,YYYYY,0700A,0400P,WH,,2015,,0,D,24-No Parking (exc auth veh),,,
8205017244,T693151C,NY,OMT,09/16/2016,48,4DSD,TOYOT,T,7990,15790,15990,20161130,115,115,115,358175,T401,M,0610A,,Q,F,75-06,31st Ave,,0,408,e9,,,,,BK,,2014,,0,O 41,48-Bike Lane,,,
7726707148,T74DKA,NJ,PAS,01-05-2017,37,4DSD,MAZDA,T,8140,6590,42490,88888888,114,114,114,361090,T401,R,0238P,0223P,Q,F,21-61,31st St,,20170105,408,h1,,Y,0800A,0700P,WHITE,,0,418-3001,0,35 4,37-Expired Muni Meter,,,
8516551581,52178MG,NY,COM,02/16/2017,69,VAN,CHEVR,T,18170,10410,25390,20190131,19,19,19,350439,T103,G,1031A,,NY,F,5,E 59th St,,0,408,h1,,Y,0700A,0700P,WH,,2015,,0,50,69-Failure to Disp Muni Recpt,,,
7513555254,ERG6930,NY,PAS,11-10-2016,68,SUBN,SUBAR,T,50870,70330,18950,20170606,75,75,75,343926,T301,B,1129A,,K,F,1490,Hornell Loop,,0,408,a1,,,,,GY,,2013,,0,CC2,68-Not Pkg. Comp. w Psted Sign,,,
8482456301,36385JV,NY,COM,02-03-2017,47,VAN,FORD,T,34550,10610,10810,88888888,14,14,14,363067,T106,J,1250P,,NY,F,225,W 39th St,,0,408,l2,,Y,0700A,0700P,WHITE,,2006,,0,1,47-Double PKG-Midtown,,,
8520608050,HHS5262,NY,PAS,04/13/2017,37,VAN,DODGE,T,25390,18270,18290,20180906,19,19,19,363930,T103,C,0336P,0212P,NY,O,748,Madison Ave,,0,408,h1,,Y,1000A,0400P,GR,,1999,118-3003,0,7,37-Expired Muni Meter,,,
8577954766,21155MB,NY,COM,06/24/2017,48,VAN,FORD,T,75530,51030,20530,20170703,84,84,84,365924,T301,T,1238P,,K,F,233,Schermerhorn St,,0,408,e9,,YYYYYYY,,,WH,,2011,,0,SPCL,48-Bike Lane,,,
5093478593,BBK1385,NY,PAS,09/17/2016,7,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0752A,,QN,,,EB QUEENS BLVD @ GRA,ND AVE / BROADWAY,0,1111,D,T,,,,GY,,2005,,0,,FAILURE TO STOP AT RED LIGHT,,,
8244031475,HBG4340,NY,PAS,12/21/2016,20,SUBN,FORD,T,20890,24340,24390,20171230,113,113,113,361804,T402,S,0144P,,Q,O,166-16,116th Ave,,0,408,d,,YYYYYYY,0700A,0400P,WH,,2003,,0,R 42,20A-No Parking (Non-COM),,,
4623020216,FZM7169,NY,PAS,09-08-2016,36,2DSD,HONDA,V,0,0,0,0,,0,0,0,,,0959A,,QN,,,NB WOODHAVEN BLVD @,65TH AVE,0,1180,B,T,,,,BL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5095902620,KGW2733,PA,PAS,04-06-2017,7,SDN,HONDA,V,0,0,0,0,,0,0,0,,,0338P,,BK,,,FLATBUSH AVE (N/B) @,DEAN ST,0,1111,D,T,,,,,,2002,,0,,FAILURE TO STOP AT RED LIGHT,,,
4633375489,J96GJG,NJ,PAS,05-03-2017,36,WAGO,NISSA,V,0,0,0,0,,0,0,0,,,1022A,,QN,,,EB HILLSIDE AVE @ MA,NOR RD,0,1180,B,T,,,,GL,,1999,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8294029350,GTP5896,NY,PAS,10/21/2016,70,SUBN,TOYOT,T,14230,35230,28830,20161013,61,61,61,361062,Broo,J,0544P,,K,F,1002,Avenue M,,0,408,j3,,YYYYYYY,,,WH,,2014,,0,R 32,70A-Reg. Sticker Expired (NYS),,,
7624086475,0ARRV0,CT,PAS,01-11-2017,14,SUBN,SUBAR,T,24830,86730,28430,88880088,76,76,76,347637,T730,X1,0244P,,K,F,9,Carroll St,,0,408,c,,YYYYYYY,,,RED,,0,,0,1,14-No Standing,,,
